Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Blocky,https://www.crunchbase.com/organization/blocky,"Blocky helps people trust data. Our novel blockchain solution, Zipperchain, scales to millions of transactions per second with extremely low and predictable costs. It is also the most environmentally sustainable blockchain solution to date. We are a small company with a new solution in a crowded and loud industry. We are looking for early adopters who are interested in furthering the conversation around data integrity. Our solution is designed to provide data integrity at scale without the sensationalism of cryptocurrencies, tokens, or NFTs. We are the no-hype blockchain for trustworthy data.","Blockchain, Cloud Storage, Information Services",https://www.blocky.rocks/,"Bozeman, Montana, United States","Blocky helps people trust data. Our technology, Zipperchain, scales to millions of txs/second with extremely low and predictable costs.","81,428",,,,,,,,,,,,,Western US,Active,2018-01-01,day,3,1-10,"David L. Millman, Mike Wittie, Taylor Heinecke",,,,,
Maginatics,https://www.crunchbase.com/organization/maginatics,"Maginatics simplifies and modernizes enterprise storage with a software-only solution that brings the agility and economics of object storage (“cloud storage”) into the enterprise in a way that meets the most stringent security, scalability, and data accessibility requirements. Their solution addresses applications and workloads for both traditional and mobile users without disrupting existing workflows. They solve business-critical problems that include secure and scalable file sharing and collaboration, NAS transformation, and optimized migration to the cloud of scale-out workloads such as genomic analyses in the Life Sciences, render farms in Media and Entertainment, and large-scale Web server farms across industries. Maginatics was founded in 2010 and is based in Mountain View, California.","Cloud Storage, Enterprise, Enterprise Software",http://maginatics.com,"Mountain View, California, United States",Maginatics is a modern enterprise storage company developing the MagFS that brings easy and secure cloud storage to the enterprise.,"82,056",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2010-01-01,year,2,11-50,"Amarjit Gill, Jay Kistler",,,,,
CloudByte,https://www.crunchbase.com/organization/cloudbyte,CloudByte provides containerized unified storage solutions to enterprises and service providers.,"Cloud Storage, Enterprise Software, Virtualization",https://www.cloudbyte.com,"San Jose, California, United States",CloudByte provides Containerized Enterprise Storage through it's ElasiStor suite of products,"82,616",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-11-16,day,3,51-100,"Evan Powell, Philippe Theriault, Uma Mukkara",,,,,
CloudInsyte,https://www.crunchbase.com/organization/cloudinsyte,"CloudInsyte's ""Smart Vendor Marketplace"" uses data to ethically and accurately match IT teams with the vendors and service providers that are the right fit based on their unique needs and preferences. The company is also a brokerage for cloud, software, security, and data center infrastructure. Joshua Ferry and Kate Huber established the company in Buffalo, New York in 2019.","Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Data Center, IaaS, Software",https://cloudinsyte.com,"Buffalo, New York, United States",CloudInsyte offers a platform that uses data to accelerate and simplify IT procurement decisions.,"89,201",,,,,,,,,,,,,"Great Lakes, East Coast, Northeastern US",Active,2019-01-01,year,3,11-50,"Joshua Ferry, Joshua Ferry, Katelyn Huber",,,,,
SenseLoaf,https://www.crunchbase.com/organization/senseloaf,SenseLoaf.AI helps transform your HR Tech business with SenseLoaf AI Cloud and quickly build & deploy AI use cases for the HR Industry,"Artificial Intelligence, Cloud Infrastructure, Cloud Management, Cloud Storage, Human Resources, Intelligent Systems, Machine Learning, Natural Language Processing, Private Cloud, Recruiting",https://senseloaf.ai/,"Austin, Texas, United States",AI Cloud Transformation for HR Tech,"89,511",,,,,,,,,,,,,Southern US,Active,2018-12-14,day,2,1-10,"Gautam Khurana, Prakhar Agrawal",,,,,
CCE Technologies,https://www.crunchbase.com/organization/ccm-technologies,"CCE Technologies develops IP, versus writing software based on customers' specifications. It works with customers to build products that bring clarity and order to workplace communications. They use host communication tools email systems, CRM software, VoIP lines, conferencing software, and online cloud data storage.","Cloud Storage, Customer Service, Information Technology, Software",https://cceintl.com,"Hackensack, New Jersey, United States","CCE Technologies create IP, versus writing software based on customers specification.","90,083",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2013-01-01,year,2,101-250,"Pawel Kisielewski, Peter Hammond",,,,,
AirMettle,https://www.crunchbase.com/organization/airmettle,"AirMettle is a software-defined storage platform with integrated distributed parallel processing enabling direct queries of semi-structured content in storage. They can transform disparate data formats into exactly those required by analysis tools, substantially reducing network traffic.","Analytics, Cloud Storage, Software",https://airmettle.com,"Houston, Texas, United States",AirMettle develops a real-time smart data lake solution that simplifies big data analytics and accelerates processing.,"91,444",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2021-01-01,year,,,,,,,,
Dittach,https://www.crunchbase.com/organization/dittach-,"Every year, the average email-user accumulates 5,000 email attachments & spends 180 hours on attachment-management. Dittach solves that problem with a fully-integrated Gmail plugin that elegantly & unobtrusively arrays all attachments in one browsable, searchable, configurable feed — in a sidebar in your inbox. After locating an attachment in your Dittach feed, you can manage it within our software; download, forward or print it, or view the original email to which it was attached.  For more info, please visit us online at www.dittach.com","Cloud Data Services, Cloud Management, Cloud Storage, Email, Mobile, Productivity Tools, Software, Web Apps",http://www.dittach.com,"New York, New York, United States",Cloud and email storage management platform,"99,010",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Closed,2014-06-01,day,4,1-10,"Adam Stern, Daniel Gelernter, Ivan Fan, Moshe Lifschitz",1,,,,
"Daplie, Inc.",https://www.crunchbase.com/organization/daplie,"Daplie builds hardware and software that allows for secure ownership and access to your digital life. Currently offering Cloud: an encrypted, private, secure, and social cloud system for the home and small business. Instead of data and control of connected devices being held by companies or governments, Cloud retains the encrypted data and access privileges to the connected devices and puts the owner in full control. Add stackable storage drives and an IoT unit right on top to securely manage all of your smart devices. Daplie also manages the OAuth3 protocol and provides automated domain and encryption setup through Daplie Domains.","Cloud Computing, Cloud Infrastructure, Cloud Security, Cloud Storage, Hardware, Internet of Things, Private Cloud",https://daplie.com,"Provo, Utah, United States",Daplie is laying the groundwork for a distributed Internet that is accessible to everyone.,"108,051",,,,,,,,,,,,,Western US,Closed,2015-08-12,day,3,11-50,"Alvin ONeal, Brian Bourgerie, Bryson Hill",,,,,
AppAll Mobile,https://www.crunchbase.com/organization/appall-mobile,"AppAll is a mobile platform that enables its users to store application data on the cloud. The platform enables its users to store and run incompatible Android applications. The platform provides them with remote servers that hosts and streams the app whenever required. It provides support for Android, Windows, and iOS applications. AppAll was launched in 2016.","Apps, Cloud Storage, Mobile, Private Cloud, Virtualization",http://www.appallmobile.com,"Seattle, Washington, United States",An App that allows you to store other apps remotely so they don't take up any space on your device,"170,056",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2016-03-01,month,2,11-50,"Natalie Vold, Pavel Astakhov",,,,,
Nubisio,https://www.crunchbase.com/organization/nubisio,"nubisio, inc. develops next generation managed cloud storage software solutions to fundamentally change the way businesses and individuals store and manage their data growth using the cloud. We deliver high performance, scalable, secure, flexible and easy to use solutions to enable business and personal applications to use cloud storage as a seamless extension of their primary storage. Our philosophy is simple: Be effective, be creative, be friendly, have fun and let’s disrupt the status quo! We are a start-up looking for individuals who share our passion for excellence, for developing technology to make businesses and people’s lives easier, and for being an agent of change in the industry.","Cloud Storage, Enterprise Software, Information Technology, Software",http://nubisio.com,"Reston, Virginia, United States",Nubisio develops managed cloud storage software solutions for businesses and individuals to manage storage growth.,"174,103",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Closed,2011-01-01,year,4,11-50,"Daniel Birnbaum, Dror Albo, Jimmy Garcia-Meza, Yaron Laufer",,,,,
Appranix,https://www.crunchbase.com/organization/appranix,"Appranix delivers a simple and fully managed cloud application resilience service. With Appranix, cloud applications can achieve much better resilience by completely leveraging cloud platforms' native redundancy and data infrastructure. Appranix's patented technology creates a cloud time machine to deliver any cloud resource recovery at any point-in-time, in any region of the cloud with a single API call or touch of a button. Organizations leverage Appranix platform capabilities for backup and recovery, DR, HADR, cyber resilience, chaos engineering, cloud region syncing, cross-region recovery, or SOC II compliance.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Storage, Information Technology, Software",https://www.appranix.com/,"Boston, Massachusetts, United States",Appranix delivers Cloud Application Resilience with an app-centric all cloud resources backup & recovery and DR,"180,360",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2016-12-19,day,1,11-50,Govind Rangasamy,,,,,
Tabania,https://www.crunchbase.com/organization/tabania,"Tabania is an American online e-commerce platform providing users to purchase and sell products. Tabania facilitates consumer-to-consumer and business-to-consumer sales through it's online platform. Operating in more than 84 countries, Tabania provides its services through websites such as Tabania.com, Tabania.ca, Tabania.in, Tabania.ru, Tabania.mx, Tabania.fr, Tabania.uk, and more, along with the mobile application for IOS and Android devices. The company was founded in 2018 and is headquartered in San Francisco, California, and has offices in other countries.","Affiliate Marketing, Cloud Storage, Developer APIs, Developer Tools, E-Commerce, Enterprise Resource Planning (ERP), Enterprise Software, Productivity Tools, Retail, Task Management",https://www.tabania.com,"San Francisco, California, United States",Tabania is an e-commerce buying & selling platform for consumers and sellers,"198,213",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-06-22,day,1,51-100,Steven Lee,,,,,
Adept Cloud,https://www.crunchbase.com/organization/adept-cloud,"Adept Cloud, Inc. is a venture-backed provider of the industry's first cloud-managed private collaboration solution. Its adeptCloud solution enables businesses to easily collaborate internally and externally while maintaining the uncompromising security of the private cloud. Unlike existing private collaboration solutions, adeptCloud is managed in the cloud, taking the complexity out of data privacy and enabling deployment and configuration to take place in minutes not months. adeptCloud simplifies collaboration for users, who can access documents from the desktop, mobile devices or via the Web. Founded in 2011, adeptCloud is simplifying the process of collaboration on sensitive business files using multiple devices and across complex networks.","Cloud Storage, Enterprise Software, Information Technology, Security, Software",http://adeptcloud.com,"San Mateo, California, United States",Adept Cloud provides cloud-managed private collaboration solutions enabling businesses to securely collaborate internally and externally.,"219,507",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-06-01,day,1,11-50,Frank-Robert Kline,,,,,
Guardx,https://www.crunchbase.com/organization/guardx,"Machine learning startup focused on unstructured data extraction. Providing end to end solutions for data extraction, data processing, secure data storage for banks, rating agencies, legal firms and other verticals. Based in Midtown NYC, Fairfield CT and Singapore. ","Big Data, Cloud Storage, Data Storage, Data Visualization, Machine Learning, Software",http://www.guardxinc.com,"New York, New York, United States",GuardX Inc is a Machine Learning startup that is focused on unstructured data extraction and data lifecycle.,"225,434",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2015-06-01,day,1,11-50,Anand Chavan,,,,,
Memory Lane,https://www.crunchbase.com/organization/memory-lane-2,"Vision: Memory Lane reminds users of their lives and histories by using voice computing to experience popular and personal memories stored in the cloud. Mission: Memories make us who we are. As we age, we collect billions of bits of memories. Sometimes, our physical and mental health causes us to lose sight of our memories which causes us to forget who we are. Thanks to easy to use technology like voice computing, we can now access our memories easily, reminding us of the great lives we led and sharing them with the younger generations to come.  Objectives: We empower active aging and longevity using software on voice computing platforms like Amazon’s Alexa to deliver reminiscence therapy. Our application Memory Lane is available for free on the Alexa skill store and uses historic audio clips to take visitors to any year from 1906 to present day. These recordings spark memories about what happened in the user’s life within a given year. Version 2 of Memory Lane will sync to a web interface to enable creation of unique personal memories uploaded by the individual (as a digital diary) or by loved ones who share reminiscences. Strategy: We are enabling voice computing in every room in every senior care facility in America. We can do this by creating a management system for voice computing devices and A.I. applications that provide customize experiences for aging individuals. Caregivers will have the ability to conduct daily tasks with greater ease, set up scheduling tasks and engage in activities. Our flagship product, Memory Lane, is ideal to help bring families closer together around the memories of the aging individual and be used in existing memory care programs throughout the country. Action Plans: We are working with four large organizations in New York and Vermont to pilot the use of Alexa in daily operations and host Memory Lane workshops to keep care-recipients engaged with each other, their caregivers, friends, and families. Our pilot will focus on feedback from caregivers, cognitively healthy seniors, those with early dementia, and then those with dementia.  In 2017, we will develop Memory Lane V2 with subscription and also develop for Google Assistant. We will continue to curate and expand the public Memory Lane library. We are establishing partnerships to run pilot studies in senior assisted living and memory care facilities. We are raising funds to pay our coders and complete our research study on Alexa & aging.","Apps, Cloud Storage, Software",http://memorylane.ai/,"Brooklyn, New York, United States","Your memories in the cloud, powered by voice","230,551",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2015-01-01,year,1,1-10,Andy Kropa,,,,,
Lingocard,https://www.crunchbase.com/organization/lingocard,"Global education network for study of any foreign languages and speaking practice.  Frequency dictionaries, English slang and idioms.  Mobile application with millions of flash cards, tools for improving vocabulary and online chatting.  Spaced repetition learning system.","Cloud Storage, Education, Information Technology, Language Learning, Mobile, Social Network, Software",https://lingocard.com,"Sunnyvale, California, United States",Global education network for study of any foreign languages and speaking practice.,"234,817",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2019-08-01,month,1,11-50,Andrew Kuzmin,1,1,,,
Streamload,https://www.crunchbase.com/organization/streamload,"One of the first Internet storage services, receiving various accolades for innovative products between 2002 and 2006. Known for unlimited storage and features such as Streambeam, allowing for files to be quickly uploaded and shared with other users.","Cloud Storage, Consumer, File Sharing, Software",http://www.streamload.com,"San Diego, California, United States","One of the first Internet storage services, receiving various accolades for innovative products between 2002 and 2006.","241,660",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,1998-01-01,year,1,51-100,Steve Iverson,,,,,
Hypersphere,https://www.crunchbase.com/organization/hypersphere-8322,HYPERSPHERE is a decentralized cybersecure network and computation platform based on diverse device types with built-in sustainable crypto-economy. ,"Blockchain, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Security, Cloud Storage, Cryptocurrency, Cyber Security, Network Security",https://hypersphere.ai/,"San Francisco, California, United States",Cybersecure Network Cryptocurrency,"247,828",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2011-06-01,month,1,51-100,Evgen Verzun,,,,,
Precision Computer Services,https://www.crunchbase.com/organization/precision-computer-services,,"Cloud Storage, Cyber Security, Information Technology, Project Management, Recruiting",https://precisiongroup.com/,"Shelton, Connecticut, United States","Precision Computer Services provides project management, data center, networking, cloud backup, disaster recovery & cybersecurity solutions.","257,888",,,,,,,,,,,,,"East Coast, New England, Northeastern US",Active,1989-01-01,year,1,101-250,FitzSimons Irene,,,873142,USD,873142
"VIAAS, Inc.",https://www.crunchbase.com/organization/viaas-inc,"VIAAS, formerly CudaCam by Barracuda Networks, is an integrated cloud-based video surveillance service provider, selling turn-key solutions to qualified commercial customers through channel partners, VAR’s and systems integrators.  VIAAS video surveillance as a service (VSaaS) was launched in 2008 under Barracuda Networks ownership, and was spun out as a new corporation (VIAAS, Inc.) in June 2017.   VIAAS designs and engineers the complete solution and  has cameras manufactured to its specifications through an OEM supplier arrangement.  The VIAAS platform includes proprietary cloud-camera connectivity firmware, cloud navigation, administration, video storage, playback, and data architecture. The VIAAS Secure Cloud platform is hosted on Amazon Web Services (AWS).     To date, VIAAS has delivered thousands of cameras to hundreds of SMB, education and enterprise customers, throughout the US, Canada, and Mexico. With 10 years of experience, VIAAS is among the most mature and advanced VSaaS solutions in the market and holds 3 issued U.S. patents. ","Cloud Storage, Cyber Security, Hardware, Information Technology, SaaS, Security, Video Streaming",https://viaas.com,"Campbell, California, United States","Complete Cloud Video Surveillance (VSaaS) for Commercial, Education and Government Customers.","279,401",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,1,11-50,Matt Connolly,,,17779,USD,17779
CrowdStorage,https://www.crunchbase.com/organization/crowdstorage,"Crowdstorage provides Polycloud storage that helps to deliver S3-compatible cloud storage to data diligent businesses. The Polycloud architecture uses extra space on devices to build a secure, reliable, global network for cloud storage. They offer storage solutions covering everything from enterprise-grade fractioned storage for large businesses, home office solutions, and device backup for individuals.","Cloud Management, Cloud Storage, Private Cloud, Software",https://crowdstorage.com,"Lehi, Utah, United States",Crowdstorage is a platform for data centers and cloud storage.,"282,070",,,,,,,,,,,,,Western US,Active,2018-01-01,year,,1-10,,,,,,
StorSimple,https://www.crunchbase.com/organization/storsimple,"StorSimple has developed an application-optimized hybrid storage solution for SharePoint, Exchange, Windows User Files, and Virtual Machines that delivers consistent storage performance at scale, significantly simplifies data protection, and reduces cost by up to 90 percent compared to traditional enterprise storage used with these applications. StorSimple is based in Silicon Valley and is funded by Redpoint Ventures and Index Ventures.","Cloud Storage, Enterprise, Enterprise Software",http://www.storsimple.com,"Santa Clara, California, United States",StorSimple is a hybrid storage solution providing consistent storage performance and data protection for enterprise storages.,"283,521",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2009-01-01,year,2,10001+,"Guru Pangal, Ursheet Parikh",,,,,
Cirrascale Cloud Services LLC,https://www.crunchbase.com/organization/cirrascale-cloud-services-llc,"Cirrascale Cloud Services®, a premier cloud services provider of deep learning infrastructure solutions for Autonomous Vehicle, Medical Imaging, and Natural Language Processing (NLP) workflows, offers cloud-based infrastructure solutions for large-scale deep learning operators, service providers, as well as HPC users. The company recently announced its availability of Graphcore IPU cloud instances and server solutions.","Autonomous Vehicles, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Storage, Image Recognition",https://cirrascale.com,"San Diego, California, United States","Cloud Services for Autonomous Driving, Medical Imaging, and other deep learning applications.","286,870",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Active,2017-01-12,day,1,11-50,PJ GO,,,,,
Clak,https://www.crunchbase.com/organization/clak,"Have the power to save all your social media memories in one place, providing you with peace of mind and optimal convenience. Your memories are too meaningful to rely on your phone’s storage or your social media sites. Store them in Clak’s cloud, so you will never have to worry about losing them. ORGANIZE your memories with customized media albums by moments, collections, or years.  OPTIMIZE your storage space with a click. Use the resize tool on your photos and videos so you can maximize storage space and sharing capabilities. PERSONALIZE your photos and videos using the built-in editing and filtering suite. Adjust features such as lighting, focus, color, and more. SHARE your memories when you want with who you want! Post directly to social platforms being Facebook, Instagram, and Twitter.  ","Cloud Data Services, Cloud Storage, Data Integration, Data Storage, Mobile Apps, Photo Editing, Photo Sharing, Social Media, Social Media Management, Video Editing",http://getclak.com/,"Fort Lauderdale, Florida, United States",Social Media Memory Saver,"288,629",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2014-10-24,day,4,1-10,"Brad Ferguson, Dan Homrich, Gregory Valyou, Josh Tuttle",,,,,
CALL48,https://www.crunchbase.com/organization/call48,"CALL48 provides wholesale origination services, termination services and all carrier services in a simple pricing model that offers quality and reliability will allow even the smallest providers to be competitive in this very competitive industry. Their introduce the new VoIP telecommunications carrier service account management standard, the VoIP portal which is give clients access to Realtime provisioning.","Cloud Storage, Communications Infrastructure, Telecommunications, VoIP",https://call48.com,"Boca Raton, Florida, United States",CALL48 is a firm that provides next generation telecommunication service.,"298,951",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,1998-01-01,year,,11-50,,,,,,
Reaktive,https://www.crunchbase.com/organization/reaktive,"Reaktive develops rendering software intended to interchange desktop with cloud-based options. Its software helps in animation, video editing, design, and engineering as well as offers a hundred times faster solutions than the traditional methods, enabling creative professionals to reduce the rendering job. It was founded in 2020 and is based in San Francisco, California.","Cloud Storage, Software, Video Editing",http://www.reaktive.io,"San Francisco, California, United States",Reaktive develops rendering software intended to interchange desktop with cloud-based options.,"299,465",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2020-01-01,year,,,,,,,,
Static1,https://www.crunchbase.com/organization/static1,"Static1 is a Managed Services Expert that focuses on clients needing solutions to process complex data sets, share high bandwidth files across the globe, manage remote workforces while protecting data security and integrity, and more. With the tools, processes, and knowledge to design, build, run and optimize IT infrastructures, Static1 builds what companies need and services that the company builds, taking great pride in helping clients anticipate, operate, integrate, and collaborate better.","Cloud Storage, Consulting, Information Technology, IT Infrastructure, IT Management",https://static1.com,"Boonton, New Jersey, United States","Static1 specializes in security management, IT networks, infrastructure solutions, cloud computing, consulting and engineering services.","304,544",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2015-01-01,year,,11-50,,,,41001,USD,41001
Cutting Edge Technologies,https://www.crunchbase.com/organization/cutting-edge-technologies,"Cutting Edge Technologies is a leading Next-Generation Technology Partner specialising in Digital Infrastructure, Cloud, Security, and Emerging Technologies. They provide this knowledge to organisations of all levels, from Enterprise to SMB, through consultation, strategy creation, implementation, IT managed services, and support. Their goal is to make a constructive and long-lasting difference in people's lives, and that necessitates a unique approach. A strategy that focuses on collaborating with our clients, understanding their needs, and architecting technological solutions that match future business expectations. Cutting Edge's strong technical and business expertise assists customers in navigating the ever-changing digital landscape. Our customer-centric engagement strategy motivates transformation throughout the partner ecosystem. CRN next-gen solution provider leader and CRN next-gen solution provider leader are just two of the honours and distinctions the firm has received.","Cloud Storage, Cyber Security, IT Management, Professional Services, Software, Telecommunications",https://www.cetechllc.com,"Norwood, Massachusetts, United States","CE Tech is a main next-generation technology partner dealing in digital infrastructure, cloud, security, and emerging technologies.","324,587",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,,,,11-50,,,,,,
Increo Solutions,https://www.crunchbase.com/organization/increo-solutions,"Increo Solutions provides solutions for secure, browser-viewable web documents. [Backboard](http://www.getbackboard.com), Increo's document feedback tool, helps individuals and workgroups efficiently produce high-quality work by simplifying the collaborative feedback, editing and approval process. Increo's [embedit.in](http://embedit.in) allows users to embed files in their blogs or websites. Founded in 2008 and funded by top-tier venture firm Draper Fisher Jurvetson, Increo is a privately held company based in Mountain View, CA.","Cloud Storage, Document Management, File Sharing",http://www.increosolutions.com,"Mountain View, California, United States",Increo Solutions is a cloud storage and document sharing startup providing solutions for browser-viewable web documents.,"341,989",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2008-03-01,day,2,11-50,"Jeff Seibert, Kimber Lockhart",1,,,,
Nest Egg,https://www.crunchbase.com/organization/nest-egg,"Nest Egg® is a suite of intelligent inventory management solutions for small businesses, teams and consumers. Featured on CNBC, Yahoo, New York Times, and other major publications, Nest Egg® is available in 30+ languages and has users in 123 countries.","Business Information Systems, Cloud Storage, Collectibles, Consumer Software, Home and Garden, Information Technology, iOS, Mobile, Productivity Tools, Software",https://nestegg.cloud,"Campbell, California, United States","Nest Egg Labs provides inventory management solutions for small businesses, teams and consumers.","349,184",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,,,2,1-10,"Daphne Das, Satya Das",,,,,
AuthRight,https://www.crunchbase.com/organization/authright,,"Cloud Storage, Consulting, Information Technology",http://authright.com,"Dedham, Massachusetts, United States","AuthRight is an IT company that offers systems integration, cloud storage, network security, and information security advisory services.","350,363",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2014-01-01,year,1,11-50,Yaodong Hu,,,57221,USD,57221
ScaleNorth Advisors,https://www.crunchbase.com/organization/scalenorth-advisors,,"Accounting, Cloud Storage, Consulting",https://scalenorth.com/,"Santa Ana, California, United States",ScaleNorth Advisors is an IT firm that provides cloud-based ERP solutions to optimize accounting and financial processes for organizations.,"384,948",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2018-01-01,year,,101-250,,,,,,
Remeeting,https://www.crunchbase.com/organization/remeeting,Remeeting is a searchable archive of Zoom recordings.  Find anything spoken in audio or shown in video.,"Cloud Storage, Meeting Software, Natural Language Processing, Speech Recognition",https://remeeting.com,"Berkeley, California, United States",Remeeting is cloud storage for Zoom recordings.,"391,071",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2018-01-01,year,2,1-10,"Arlo Faria, Korbinian Riedhammer",,,39860,USD,39860
Core Business Technologies,https://www.crunchbase.com/organization/core-business-technologies-3e88,,"Cloud Storage, Information Technology, VoIP",http://www.corebiztech.com/,"Houston, Texas, United States","Core Business Technologies delivers solutions to the challenges faced by the business with service ranging from storage, VoIP to cabling.","391,124",,,,,,,,,,,,,"Greater Houston Area, Southern US",Active,2008-01-01,day,,1-10,,,,,,
wasmcloud,https://www.crunchbase.com/organization/wasmcloud,"WasmCloud approach to development takes advantage of an actor model, pluggable capabilities, a lattice built-in, and WebAssembly to provide a simple, boilerplate-free developer experience. It offers a simple, secure-by-default developer experience with a rapid feedback loop, that runs anywhere from the edge to the cloud.","Cloud Storage, Non Profit, Software",https://wasmcloud.com,"Washington, District of Columbia, United States",wasmcloud is a platform for writing portable business logic.,"391,171",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2018-01-01,year,1,1-10,Liam Randall,,,,,
NetEx,https://www.crunchbase.com/organization/netex-2,,"Cloud Storage, Computer, Data Center",http://www.netex.com/,"Maple Grove, Minnesota, United States",NetEx has provided data transport solutions for more than 20 years.,"397,372",,,,,,,,,,,,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,1999-01-01,year,,51-100,,,,260899,USD,260899
Touchdown PR,https://www.crunchbase.com/organization/touchdown-pr,"Touchdown PR is an international agency focused on helping B2B technology clients build brand awareness and differentiators in order to increase sales and achieve successful exits. With headquarters in Austin, TX, and offices across Europe, the agency has 50+ employees specializing in security, data protection, artificial intelligence, storage, and lots more. Clients choose to work with Touchdown PR because we deliver solid results across multi-region campaigns and work as true partners. With well-established media relationships in focused industries, including business, technology, verticals, and channels, the team at Touchdown knows how to uncover stories and deliver content that will drive key audiences to action. Touchdown welcomes the opportunity to work with innovative technology brands, from VC-funded startups to large, publicly listed enterprises that are changing the status quo.","Artificial Intelligence, Cloud Storage, Cyber Security, Data Storage, Public Relations",http://www.touchdownpr.com/,"Austin, Texas, United States",Touchdown provides effective international tech PR to a wide-ranging and growing client base.,"399,766",,,,,,,,,,,,,Southern US,Active,2006-01-01,year,1,11-50,James Carter,,,,,
SEVEN10,https://www.crunchbase.com/organization/seven10-storage-software,"Seven10 develops and markets file system software that allows organizations of all sizes to build and grow their storage environments without worrying about storage obsolescence.  With native support for Cloud Storage, disk, CAS, tape, VTL and built-in data migration capabilities, StorFirst products deliver enterprise archive and data protection software that helps organizations store data intelligently and securely. With proven success in healthcare, finance and compliance-driven markets, and an install base that includes many of today’s Fortune 500 companies, Seven10 is fast becoming one of the most trusted names in storage.","Cloud Management, Cloud Security, Cloud Storage, Compliance, Data Storage, Flash Storage, Health Care, Hospital, Information Technology, Software",http://seven10storage.com,"North Andover, Massachusetts, United States","SEVEN10 develops the world's safest, most intelligent scale-out unstructured file system for on-premise + multi-cloud storage environments.","412,203",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2001-09-13,day,1,11-50,Robert J. Moulton,,,146583,USD,146583
KW Corporation,https://www.crunchbase.com/organization/kw-corporation,"KW Corporation offers technology services that range from design and planning, site surveys, implementation and deployment, and service calls and ongoing support. The company offers a wide range of solutions besides access control, including intrusion solutions, life safety solutions, and third-party security monitoring services.","Cloud Storage, Communications Infrastructure, Information Technology, Intrusion Detection, Security, VoIP",https://www.kw-corp.com,"Fowlerville, Michigan, United States",KW Corporation is a provider of communication services.,"426,276",,,,,,,,,,,,,"Greater Detroit Area, Great Lakes, Midwestern US",Active,2003-01-01,year,,11-50,,,,75584,USD,75584
