Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Stackops,https://www.crunchbase.com/organization/stackops,"StackOps develops StackOps Portal and StackOps Chargeback. Portal is a Rich Web User Interface solution that can run on top of any OpenStack-based Cloud as an alternative to Openstack Horizon, providing all the capabilities of the most advanced Cloud Operating System. Chargeback is a tool that implements pure pay-as-you-go billing model on top of any OpenStack deployment. StackOps also owns Cirrusflex, a 100% based OpenStack Cloud Provider offering Hosted Managed OpenStack in their PoP in Madrid and Amsterdam, plus consultancy and training.","Cloud Computing, Cloud Management, IaaS, Infrastructure, Open Source, Software",http://www.stackops.com,"Madrid, Madrid, Spain",Stackops is a technology company that offers an open-source platform providing cloud computing solutions for businesses of all industries.,"458,919",,,,,,,,,,,,,European Union (EU),Closed,2011-03-01,day,3,11-50,"Arturo Suarez, Diego Parrilla, Luis Gervaso",,,,,
Friday Networks,https://www.crunchbase.com/organization/friday-networks,,"Cloud Management, Information Technology, Network Security",https://www.fridaynetworks.no/,"Oslo, Oslo, Norway","Friday Networks is a firm that focuses on offering value-creating solutions within the network, cloud services, mobility and security.","463,638",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,2015-01-01,day,,11-50,,,,6261220,USD,6261220
Cambrian Technologies,https://www.crunchbase.com/organization/cambrian-technologies,"Cambrian Technologies benut de mogelijkheden van de cloud om u te ontzorgen. Zodat u zich geen zorgen hoeft te maken of uw IT wel naar behoren functioneert, of u wel profiteert van de voortschrijdende efficiëntie. U kunt zich richten op uw kernactiviteiten, onderscheidend vermogen, op innovatie. Wij ontwerpen robuuste oplossingen voor u en implementeren, beheren en optimaliseren deze. Zo zijn uw applicaties en uw data zorgeloos en veilig beschikbaar. Wij richten ons specifiek op de mogelijkheden van de publieke cloud. Die biedt beduidend meer flexibiliteit, elasticiteit, toegankelijkheid en schaalbaarheid dan private en hybride cloud alternatieven. En ook hogere betrouwbaarheid, betere prestaties en meer veiligheid. Bovendien met een significant lagere ‘total cost of ownership’. Samen met u zoeken we de beste manier om over te stappen. Uw applicaties en informatiestromen vormen het uitgangspunt. Wij moderniseren infrastructuur en werkplek, verhogen de kwaliteit en verlagen de kosten. Neem contact op als u staat voor een investeringsbeslissing of contractverlenging, zoekt naar een second opinion of de voordelen van de cloud wilt verzilveren. Als u een partner zoekt om uw cloudstrategie te realiseren.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Consulting, IT Infrastructure, Private Cloud, SaaS",https://cambrian-technologies.com,"Laren, Noord-Holland, The Netherlands","Cloud Migration, SaaS, Public Cloud Services, Cloud Implementation & Integration, Amazon Web Services","472,478",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,1-10,,,,,,
SnapSoft,https://www.crunchbase.com/organization/snapsoft,"SnapSoft is developing large e-Commerce, FinTech, & Industrial Automation systems. Its Cross-functional Agile Teams are experts in deploying Cloud, WebApplication, Terraform modules & are versed in DevOps practices.  SnapSoft migrated huge monolithic systems to flexible & cost-effective microservice-based architecture on the AWS Cloud platform. SnapSoft is servicing clients in the EU, USA & SEA.","Apps, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Consulting, Financial Services, Information Services",https://www.snapsoft.io/,"Budapest, Budapest, Hungary","SnapSoft develops, deploys, and migrates end-to-end FinTech and eCommerce solutions to highly secure, scalable AWS platforms.","477,017",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,year,4,51-100,"András Stift, Dániel Kerényi, Kristóf Varga, Tamás Tóth",,,,,
Pilvi Cloud Company,https://www.crunchbase.com/organization/pilvi-cloud-company,"Pilvi accelerates cloud commerce by offering eCommerce solutions for hosting providers and cloud brokers. Pilvi Cloud Shop is an online store that we fully rebrand to suit your company and provide to you as a service. In addition to selling your own hosting services online, Pilvi enables a shortcut to cloud reselling with ready-to-broker integrations to the most sought after cloud services. We help our customers scale their sales both with new customers and services. Unlike the current eCommerce platforms available, Pilvi Cloud Shop has been designed specifically for selling hosting and cloud services. Our solution includes a Cloud Manager for your customers to manage all their cloud services in a single place.","Cloud Management, E-Commerce, E-Commerce Platforms, Enterprise Software, IaaS, PaaS, SaaS",http://pilvi.com,"Espoo, Southern Finland, Finland",Pilvi is an online sales automation platform for SaaS companies and cloud service providers.,"478,226",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2012-08-01,day,2,1-10,"Lassi Virtanen, Ville Laitinen",,,,,
illapa cloud,https://www.crunchbase.com/organization/illapa-cloud,,"Cloud Management, Information Technology, Service Industry",https://www.illapa.cloud,"Maidenhead, Windsor and Maidenhead, United Kingdom",illapa cloud is a provider of cloud management solutions for digital transformation.,"478,253",,,,,,,,,,,,,,Active,2017-01-01,year,2,1-10,"Chris Bowles, Jason Dance",,,,,
TCM Solutions,https://www.crunchbase.com/organization/tcm-solutions,"TCM offers a comprehensive range of tested, trusted, and robust services, honed by years of dedicated NonStop support and by a team of experts accustomed to everything NonStop.  The elite professionals at TCM have been providing assurance to their clients in critical environments for two decades, from financial institutions and healthcare organisations to top-end manufacturers. Organisations like yours, with critical needs, critical time constraints and critical customer bases.","Cloud Management, Information Services, Information Technology, Professional Services",https://tcm.co.uk/,"Glenrothes, Fife, United Kingdom","TCM provides a complete range of tested, trusted, and robust services honed by dedicated, NonStop support for over a decade.","479,426",,,,,,,,,,,,,,Active,1996-01-01,year,1,101-250,Tony Craig,,,5929783,USD,5929783
ZYNK,https://www.crunchbase.com/organization/zynk,"Zynk is a leading IT end-to-end solution provider from Eastern Europe, with offshore development centers in Romania. Zynk is covering both technology and creative areas in the software development process  UI/UX design, software architecture, software implementation, quality assurance, maintenance and support.  Being an end-to-end solution provider, Zynk is covering the full spectrum of applications and platform development. We have expertise developing mobile applications for multi-platforms (Android, iPhone, Windows Phone, Symbian) as well as developing web applications, with extensive experience in building large scale backend systems.","Android, Big Data, Cloud Management, Consumer Software, Enterprise Software, iOS, Mobile, Mobile Apps, Outsourcing, Software, Software Engineering",http://www.zynksoftware.com,"Cluj, Cluj, Romania",Software services for Mobile. Web. Cloud. Big Data,"487,205",,,,,,,,,,,,,European Union (EU),Active,2010-07-21,day,1,11-50,Gheorghe Mates,1,,,,
Allevi,https://www.crunchbase.com/organization/allevi,,"Cloud Management, Commercial, Health Care, Information Technology, Software",https://allevi.se/,"Gothenburg, Vastra Gotaland, Sweden",Allevi is an e-health company that provides IT solutions and cloud-based system support for the care sector.,"493,553",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2009-01-01,year,,11-50,,,,,,
Tokiota,https://www.crunchbase.com/organization/tokiota,"Tokiota is the Microsoft Platform that helps the customers with cloud enablement, migration and innovation. They also enable the customers to be successful with Azure.They enable Microsoft Team for the business process.","Business Intelligence, Cloud Computing, Cloud Management, Software",https://tokiota.com,"Barcelona, Catalonia, Spain","Tokiota acts ast the cloud native Microsoft Partner that provide project services, managed services and cloud licensing.","494,317",,,,,,,,,,,,,European Union (EU),Active,2012-01-01,year,1,501-1000,Toni Alarcón,,,,,
plusmeta,https://www.crunchbase.com/organization/plusmeta,"plusmeta makes technical information in companies intelligent through cloud-based software. They generate intelligent information from existing content. AI-based metadata makes content ready for data-driven applications such as documentary apps, service assistants, and content delivery portals. They provide user support like software training, documentation, and plusmeta videos.","Artificial Intelligence, Cloud Management, Content, Document Management",https://plusmeta.de,"Karlsruhe, Baden-Wurttemberg, Germany",plusmeta is a cloud-based catalog and metadata management software solution provider.,"500,811",,,,,,,,,,,,,European Union (EU),Active,2019-01-01,year,,11-50,,,,,,
Secure Cloud Finland Oy,https://www.crunchbase.com/organization/secure-cloud-finland-oy,"Secure Cloud is digital identity management and cloud-based security service provider that helps firms in securing their cloud operations. It assists in identifying the hazards linked with the company's operations and IT services, implements current identity and access management (IAM) solutions for both employees and partner and customer service management, a cloud-based SIEM & SOC services provider, security of SaaS and web services, SWG, CASB and SASE, and helps protect all cloud platforms, whether AWS, Azure, or Google Cloud Platform. It was founded in 2017 and is based in Helsinki, Uusimaa.","Cloud Management, Cyber Security, Information Technology, SaaS",https://www.securecloud.fi/palvelut.html,"Helsinki, Southern Finland, Finland",Secure Cloud is digital identity management and cloud-based security service provider that helps firms in securing their cloud operations.,"510,165",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2017-01-01,year,,,,,,,,
Stackmasters,https://www.crunchbase.com/organization/stackmasters,"""Stackmasters provides end to end cloud management and cloud computing services. It solutions portfolio is cloud agnostic and is focused on the reliable operations of software applications. The company provides support for all major public cloud providers including AWS, Azure and GCP; as well as consulting, professional services and training on OpenStack powered clouds. IT departments and software development teams can focus on their customers and run their workloads on infrastructure delivered as a managed service. Stackmasters delivers vendor agnostic cloud management with applied DevOps practices, open source tools and support for a wide variety of use cases including SaaS providers, mobile apps vendors and enterprise workloads with reliable operations at core. The managed services model amplifies the long technical expertise of the team with a collective pool of environments across industries, which is returned to the customers. Collaboration between the team and customers is key enabler to help their business scale as the cloud does. ""","Cloud Computing, Cloud Infrastructure, Cloud Management, IaaS, IT Infrastructure, Private Cloud, Software",http://www.stackmasters.eu/,"Athens, Attiki, Greece","Stackmasters provides cloud management and application hosting solutions for private, public and hybrid clouds.","516,649",,,,,,,,,,,,,European Union (EU),Active,2013-07-01,day,,1-10,,,,,,
Crydent | Cloud and Support Solutions,https://www.crunchbase.com/organization/crydent-cloud-and-support-solutions,"Crydent is a UK based IT solutions and services provider, delivering 24/7 IT support, managed services, and modern cloud solutions to businesses across the UK.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, Information Technology, IT Infrastructure, IT Management, Network Security, Technical Support",https://www.crydent.com/,"London, England, United Kingdom","IT solutions and services provider, delivering 24/7 IT support, managed services, and modern cloud solutions to businesses across the UK.","519,139",,,,,,,,,,,,,,Active,2017-02-06,day,1,11-50,Cameron Willer,,,,,
Virtuoso IT,https://www.crunchbase.com/organization/virtuoso-it,,"Cloud Management, IT Management",https://www.virtuoso-uk.com/,"London, England, United Kingdom","Virtuoso is your trusted Microsoft Managed Service Provider, helping you get the most out of the Microsoft Cloud.","520,060",,,,,,,,,,,,,,Active,2011-01-01,day,,11-50,,,,,,
QocoSystems,https://www.crunchbase.com/organization/qocosystems,,"Cloud Management, Information Technology, Software",http://qoco.aero,"Espoo, Southern Finland, Finland","QocoSystems specializes in aviation technology/AMOS integrations that provide maintenance, repair & operations solutions to various clients.","520,525",,,,,,,,,,,,,"European Union (EU), Nordic Countries, Scandinavia",Active,2009-01-01,day,,11-50,,,,25854788,USD,25854788
FiMA Informatik,https://www.crunchbase.com/organization/fima-informatik,"FiMA Informatik provides IT infrastructure consulting, development, construction, and maintenance. They provide assistance with consulting, planning, and engineering, cloud and hosting solutions, network and server installations, programming and web design, servicing, and repairs. Support, upkeep, and monitoring The emphasis is on providing personal and straightforward client care.","Cloud Management, Consulting, Technical Support, Web Design",https://www.fima.ch,"Hergiswil, Nidwalden, Switzerland",FiMA Informatik provides IT services and infrastructure.,"521,762",,,,,,,,,,,,,,Active,2013-01-01,year,,1-10,,,,,,
Qcompany,https://www.crunchbase.com/organization/qcompany,,"Big Data, Business Intelligence, Cloud Management",http://qcompany.nl,"Amsterdam, Noord-Holland, The Netherlands","Qcompany specialist in offering business intelligence, reporting, data science solutions, and Oracle e-business services to various clients.","524,880",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,day,,11-50,,,,,,
incontext.technology,https://www.crunchbase.com/organization/incontext-technology,"incontext.technology is a computer software company. This enables them to promote greater transparency, effectiveness, and resilience, whether in terms of the reliability of your assets or productivity, delivery reliability, operating or maintenance costs. They are software and mechanical engineers, mathematicians, and artificial intelligence experts with a passion for smart solutions and automation. It is specialized in smart monitoring, artificial intelligence, machine learning, condition monitoring, business process integration, and more.","Artificial Intelligence, Cloud Management, Machine Learning, Software",https://www.incontext.technology,"Heidelberg, Baden-Wurttemberg, Germany","incontext.technology is a computer software company. This enables them to promote greater transparency, effectiveness, and more.","528,835",,,,,,,,,,,,,European Union (EU),Active,2014-01-01,year,,1-10,,,,,,
CoDesk,https://www.crunchbase.com/organization/codesk,,"Cloud Management, Cloud Security, Information Technology",https://www.codesk.nl,"Bilthoven, Utrecht, The Netherlands",CoDesk is cloud base company that provides security for all applications and the workplace.,"539,740",,,,,,,,,,,,,European Union (EU),Active,2011-01-01,year,,1-10,,,,,,
Intelecom,https://www.crunchbase.com/organization/intelecom,"Intelecom is a provider of cloud-based and customer-located communications solutions for businesses. With operations in Norway, Sweden, Denmark, and the UK, Intelecom provides services that are adapted to the individual customer’s business and requirements by combining business understanding with advanced communication technology.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management",http://www.intelecom.no/en/,"Oslo, Oslo, Norway",Intelecom is a provider of cloud-based and customer-located communications solutions for businesses.,"540,493",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,2005-01-01,year,,11-50,,2,,,,
Future Proof,https://www.crunchbase.com/organization/future-proof-7bac,,"Apps, Business Intelligence, Cloud Management, Information Technology, Software",http://madefutureproof.com,"London, England, United Kingdom","Future Proof offers software core consult, cloud control & future state services for applications, infrastructure & digital transformation.","540,744",,,,,,,,,,,,,,Active,2013-01-01,year,,11-50,,,,,,
Devoteam,https://www.crunchbase.com/organization/devoteam-a3eb,"Devoteam is a IT consulting company in EMEA. They are the preferred partner for business customers, especially when it comes to managing the digital environment. They provide digital strategy, tech platforms, and cybersecurity.","Cloud Management, Consulting, Information Technology, Security",https://de.devoteam.com,"Weiterstadt, Hessen, Germany","Devoteam is a consulting firm focused on digital strategy, tech platforms, and cybersecurity.","541,821",,,,,,,,,,,,,European Union (EU),Active,1995-01-01,year,,5001-10000,,,,,,
Breathe Technology,https://www.crunchbase.com/organization/breathe-technology,"Breathe Technology provides systems integration, network security, and technical support services. They also provide services in managed IT support services, IT consulting, cloud IT solutions, network and cyber security, cloud telephony, internet connectivity, and IT project work and audits.","Cloud Management, Cyber Security, Network Security, Technical Support",https://breathetechnology.com,"Cambridge, Cambridgeshire, United Kingdom",Breathe Technology provides IT support services for businesses and schools.,"542,701",,,,,,,,,,,,,,Active,2003-01-01,year,,1-10,,,,,,
Zanaris,https://www.crunchbase.com/organization/zanaris,,"Cloud Management, Information Technology, IT Infrastructure",https://www.zanaris.com,"Us, Picardie, France",Zanaris leverages automation to transform and modernize the customers IT infrastructure.,"545,183",,,,,,,,,,,,,European Union (EU),Active,2015-01-01,year,,11-50,,,,,,
Staatus,https://www.crunchbase.com/organization/staatus,"Staatus, integrated, real-time business environment, that all key operational and financial transactions are automated and analyzed end-to-end throughout an enterprise. By seamlessly connecting purchases, inventory, sales, and finance it optimizes the supply chain to create greater value for customers.","Business Development, Cloud Management, Marketing Automation, Software",https://www.staatus.com,"Newry, Newry and Mourne, United Kingdom",Staatus is a business management solutions seamless real-time business environment.,"546,048",,,,,,,,,,,,,,Active,,,,11-50,,,,,,
Vestpro,https://www.crunchbase.com/organization/vestpro,,"Cloud Management, Consulting, Information Technology",https://www.vestpro.no/,"Nyborg, Nordland, Norway","Vestpro delivers services in IT, cloud-based solutions networks and communication systems with consultation services.","548,107",,,,,,,,,,,,,"Nordic Countries, Scandinavia",Active,2006-01-01,day,,1-10,,,,,,
Mama Telecom,https://www.crunchbase.com/organization/mama-telecom,,"Cloud Management, Consulting, Telecommunications, VoIP, Wired Telecommunications, Wireless",https://www.mama-telecom.nl/,"Harderwijk, Gelderland, The Netherlands",Mama-Telecom is an organization that focuses on smart communication solutions in the broadest sense of the word.,"554,370",,,,,,,,,,,,,European Union (EU),Active,2009-01-01,year,,1-10,,,,,,
CLOUDPILOTS,https://www.crunchbase.com/organization/cloudpilots,,"Cloud Management, Information Services, Information Technology, Software",https://www.cloudpilots.com/,"Cologne, Nordrhein-Westfalen, Germany",CLOUDPILOTS is an IT firm that offers complete professional support in the use of cloud-based mail & collaboration solutions for companies.,"555,215",,,,,,,,,,,,,European Union (EU),Active,2011-01-01,year,1,11-50,Felix Binsack,,,,,
Synergics,https://www.crunchbase.com/organization/synergics,,"Cloud Data Services, Cloud Management, Information Technology",http://www.synergics.be,"Schaarbeek, Brussels Hoofdstedelijk Gewest, Belgium",Synergics focuses on digital transformation that helps customers in solving IT operational businesses with complete cloud services.,"556,769",,,,,,,,,,,,,European Union (EU),Active,2006-02-28,day,1,11-50,Jochen Maertens,,,,,
Centrality,https://www.crunchbase.com/organization/centrality-009b,"Centrality offers a variety of Managed Service options to meet your needs. They assign a service delivery manager to oversee your service, providing reports on key performance indicators, analytics, and driving continuous service improvement. They offer a variety of security services to assist you in mitigating corporate risk, proactively managing risks, remediation services, and client safeguarding. Other services include consulting and project management, proactive management, integrated helpdesk, and security management.","Cloud Management, Information Technology, Network Security, Software, Technical Support",https://www.centrality.com,"Meppershall, Bedfordshire, United Kingdom",Centrality provides IT service and technical support to their clients.,"557,171",,,,,,,,,,,,,,Active,1996-01-01,year,,51-100,,,,6235013,USD,6235013
Bespin Labs,https://www.crunchbase.com/organization/bespin-labs,"Bespin Labs is a new type of technology company in the world of business cloud customer focused. Their success is shown by what they deliver today, not what they have done in the past. They are technologists, designers, developers, and strategic thinkers. They are cloud people. They are renowned by their customers and partners for their direct and no-nonsense approach.","Blogging Platforms, Cloud Management, Delivery, Developer Platform, Information Technology, Product Design",https://www.bespinlabs.com,"Huddersfield, Kirklees, United Kingdom",Bespin Labs provides information technology and services.,"561,892",,,,,,,,,,,,,,Active,2010-01-01,year,,51-100,,,,,,
Team Solutions,https://www.crunchbase.com/organization/team-solutions,,"Business Intelligence, Cloud Management, Industrial Automation",http://www.teamsolutions.be,"Ternat, Oost-Vlaanderen, Belgium","Team offers complete automation solutions such as cloud, mobile and business intelligence with a customized application for client's needs.","563,470",,,,,,,,,,,,,European Union (EU),Active,2004-08-05,day,,1-10,,,,,,
SWAZM,https://www.crunchbase.com/organization/swazm,"Swazm is a blockchain infrastructure project, using decentralized compute and storage technologies to provide a turnkey solution for the scaling-up of Decentralized Apps.","Blockchain, Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Storage, Software",https://swazm.com/#/,"Bucharest, Bucuresti, Romania",Swazm is the Next-Generation Decentralized  Storage and Compute Platform,"566,169",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,2,1-10,"Armand Doru Domuta, Vali Malinoiu",,,,,
Vue Analytics,https://www.crunchbase.com/organization/vue-analytics,"Vue Analytics is the Master Reseller of Anaplan in the UK and Ireland. Their customers are business end users in Finance, Operations and Sales who all use Anaplan to enable them to rapidly design, build and deploy rich operational and performance management applications in the Cloud. The self-service platform connects business users from across the ‘front lines’ liberating IT and saving both time and money.","Analytics, Cloud Management",http://www.vueanalytics.com,"Windsor, Windsor and Maidenhead, United Kingdom","Vue Analytics is the reseller of Anaplan, a planning and analytics platform to design and deploy cloud-based operational management apps.","569,346",,,,,,,,,,,,,,Active,2011-01-01,year,,,,,,,,
Diademys,https://www.crunchbase.com/organization/diademys,"Diademys is a managed services and cloud data center, and is particularly known for its expertise in the hosting and management of critical business applications for mid-market organisations.","Cloud Infrastructure, Cloud Management, Data Center",http://www.diademys.com/,"Suresnes, Ile-de-France, France",Diademys provides IT solutions.,"583,744",,,,,,,,,,,,,European Union (EU),Closed,2006-01-01,year,,101-250,,,,,,
fielddata.io,https://www.crunchbase.com/organization/fielddata-io,"Fielddata.io is a platform that manages projects in the field of civil engineering. Fielddata.io was founded in 2018 and was headquartered in Munich, Germany.","Cloud Management, Software",https://www.fielddata.io/en/,"Munich, Bayern, Germany",Fielddata.io is a platform that manages projects in the field of civil engineering.,"585,337",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,11-50,,,,,,
Fortitude Group,https://www.crunchbase.com/organization/fortitude-group-3d6f,"Fortitude Group assist and support the clients in managing digital transformation challenges to easily respond to changing market and business conditions. They leverage the client's time and increase their productivity, by supporting them in their daily IT challenges.","Application Performance Management, Cloud Management, Information Technology, Software",https://fortitudegroup.it/,"Milano, Lombardia, Italy",Fortitude Group help the companies to address the digital evolution challenges.,"594,212",,,,,,,,,,,,,European Union (EU),Active,2018-01-01,year,,101-250,,,,,,
AISE.ai,https://www.crunchbase.com/organization/aise-ai,"Ready-to-use solution for research, development, testing and operations of artificial intelligence, machine learning, and big data projects. Cloud platform and automation tools integrating applied and system software, on-premises computing hardware and public clouds. ","Analytics, Artificial Intelligence, Big Data, Cloud Computing, Cloud Management, Enterprise Software, Machine Learning, Open Source",http://aise.ai,"Rome, Lazio, Italy",AI System Engineering - a platform and tools for Machine Learning and Big Data,"601,816",,,,,,,,,,,,,European Union (EU),Active,2018-04-04,day,1,1-10,Kirill Vechera,,,,,
T.A.I. Software Solution,https://www.crunchbase.com/organization/t-a-i-software-solution,,"Cloud Management, Information Technology, Software",http://www.taisolutions.com,"Roma, Lazio, Italy",TAI SOLUTIONS renders IT services by adapting modern technologies and implementation of project effectively.,"607,505",,,,,,,,,,,,,European Union (EU),Active,2012-02-01,day,,51-100,,,,,,
Proficom,https://www.crunchbase.com/organization/proficom,,"Cloud Management, Consulting, Security, Usability Testing",https://www.proficom.de/,"Dresden, Sachsen, Germany","Proficom is an IT Services company that offers cloud, performance, container, public cloud, test automation, and lifecycle management.","609,802",,,,,,,,,,,,,European Union (EU),Active,2000-01-01,year,,51-100,,,,,,
binary GmbH,https://www.crunchbase.com/organization/binary-gmbh,"binary is a private cloud specialist for medium-sized customers. The company operates its own state-of-the-art, certified data center in Germany as well as partner locations for the purpose of geo-redundancy. Binary is thus able to provide complete operating models in the private cloud sector with a focus on scalable and tailor-made solutions. binary operates its own 24/7 service desks that offer support and advice right down to the end user.","Cloud Computing, Cloud Data Services, Cloud Management",https://www.binary.de/,"Essen, Nordrhein-Westfalen, Germany",binary GmbH is a private cloud specialist for medium-sized customers.,"611,798",,,,,,,,,,,,,European Union (EU),Active,1992-01-01,year,,,,,,,,
MTAE,https://www.crunchbase.com/organization/mtae,"MTAE is a development of management software for accounting firms and businesses. MTAE supports its customers to help them master digitalization. Their services are management software, EDI declarative portal, TPE, SME, chartered accountant, OGA, EDI translators, accounting, asset management, financial statements, payroll, commercial management - invoicing, taxation, and cloud.","Accounting, Business Development, Cloud Management, Hardware, Software, Web Development",http://www.mtae.fr,"Paris, Ile-de-France, France",MTAE is a software development company.,"612,001",,,,,,,,,,,,,European Union (EU),Active,1974-01-01,year,,11-50,,,,,,
M I S L,https://www.crunchbase.com/organization/m-i-s-l,,"Cloud Management, Information Technology, Software",https://misl.co.uk/,"Hoddesdon, Hertford, United Kingdom","MISL is a document scanning, document storage, microfilm scanning, cloud hosting, document management software enabled or web-based.","614,186",,,,,,,,,,,,,,Active,1974-01-01,day,,51-100,,,,3488552,USD,3488552
Extech Cloud,https://www.crunchbase.com/organization/extech-cloud,,"Cloud Management, Information Technology, Software",https://extechcloud.com/,"Burgess Hill, West Sussex, United Kingdom",Extech Cloud is an IT managed service provider and software development company.,"619,255",,,,,,,,,,,,,,Active,2008-01-01,day,1,11-50,Andrew Hookway,,,,,
Test Evolve,https://www.crunchbase.com/organization/test-evolve,"Test Evolve is an agile approach to software testing. They provide agile and automated testing , Web and desktop application test automation frameworks, and there is studio application, automation engine, web test recorder, accessibility testing, lighthouse testing, and visual regression testing","Cloud Management, Information Technology, Software",https://www.testevolve.com,"London, England, United Kingdom",Test Evolve provides cloud-based test automation tools.,"624,227",,,,,,,,,,,,,,Active,2016-01-01,year,,1-10,,,,,,
The IT Support Company,https://www.crunchbase.com/organization/the-it-support-company,,"Cloud Management, Cyber Security, Technical Support",https://www.theitsupport.co.uk,"Cheltenham, Gloucestershire, United Kingdom","The IT Support Company offers cloud services, cyber security, and IT support services.","624,889",,,,,,,,,,,,,,Active,,,,1-10,,,,,,
Corner Case Technologies,https://www.crunchbase.com/organization/corner-case-technologies,,"Cloud Management, Product Management, Web Development",https://www.cornercasetech.com/,"London, England, United Kingdom",Corner Case Technologies specializes in developing cloud-ready applications and systems using both proven and emerging technologies.,"628,869",,,,,,,,,,,,,,Active,2016-01-01,day,,11-50,,,,,,
msg,https://www.crunchbase.com/organization/msg-62e2,,"Architecture, Cloud Management, Project Management, Software",https://www.msg.group/en,"Ismaning, Bayern, Germany","msg specializes in architecture, business intelligence, cloud solution, management consulting, and SAP solution and project management.","630,343",,,,,,,,,,,,,European Union (EU),Active,1980-01-01,year,,5001-10000,,,,,,
meddevo,https://www.crunchbase.com/organization/meddevo,"meddevo offers solutions for medical devices like smart technical documentation, audit & submission management, smart quality management. They provide workflows like content, content inspector, documents & monitoring, automated techfile. They offer digitalization for medical devices like meddevo etd, Inspector, MDR Implementation, Auto-Documents, Content and Document Monitoring, and more.","Cloud Computing, Cloud Management, CMS, Medical, Medical Device, Quality Assurance",https://www.meddevo.com/,"Fulda, Hessen, Germany",meddevo is a medical device firm.,"633,138",,,,,,,,,,,,,European Union (EU),Active,2016-01-01,year,2,1-10,"Matthias Risto, Michael M. Kania",,,,,
prodexa,https://www.crunchbase.com/organization/prodexa,"Prodexa is the reliable and creative partner user need when it comes to product product information and the application of quality information processes. With the comprehensive solutions, manufacturers and retailers can structure product information and use it more effectively in a wide range of output channels. Its primary focus is on creating revenue from product information so that they can constantly provide consumers, partners, and employees with the possible product experience across all online and offline channels. Cloud technology gives the data structure, combines and streamlines the processes from product conception to market launch, and gives its users immediate access to all current and relevant data. All the tools necessary for skilled data management are contained in one system thanks to its adaptable and versatile software.","Cloud Management, SaaS, Software, Training",https://prodexa.com,"Dortmund, Nordrhein-Westfalen, Germany",prodexa is a software company that provides Saas solution services.,"633,735",,,,,,,,,,,,,European Union (EU),Active,2000-01-01,year,,51-100,,,,,,
Cloud Construct Ltd,https://www.crunchbase.com/organization/pbs-creative,"Next generation software development and cloud-based solutions for businesses, ecommerce and digital agencies. We’re a dedicated and talented team of web developers in Shropshire ready to advise you on the right software to solve your biggest business headaches. And help you to achieve your biggest goals. The impact our solutions have is wide and diverse.  They have: - Transformed the retailer supply chain for an ecommerce denim brand, boosting wholesale orders. - Helped vulnerable women to feel safer through a “quick close button” while they look for help online. - Cut invoicing time for our client from 3 days down to just 1.5 hours! ...and that’s just for starters. Imagine what we could do for you… (AWS) Amazon Web Services Partner Network Google Cloud Partner","Cloud Infrastructure, Cloud Management, Consulting, E-Commerce, Internet, Software, Web Apps",https://www.cloudconstruct.co.uk,"Telford, Telford and Wrekin, United Kingdom","Cloud Construct helping companies to Adopt, Grow and Thrive in the Cloud","644,283",,,,,,,,,,,,,,Active,2012-07-01,month,1,1-10,Peter Barfield,,,,,
