Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Appsvolt,https://www.crunchbase.com/organization/appsvolt,"Bringing your ideas to reality. With our expertise in Web, Mobile and Cloud Technologies.  Appsvolt provides feature rich Application Development Services which will leave you spellbound. With our Tech-geniuses and extensive Project Management processes, we develop elegant & user-friendly apps which can be used by non-techie. We invest our pool of high end architectural, design & testing skills with flexible and dynamic development environments to achieve your Business Goal. Our Product-savvy & Domain-savvy development talent help us in gaining better insight into customer needs. We always thrust on innovation and having proficiency in providing cost-effective solutions that not only satisfy your needs but also add value to your business. AppsVolt has often been termed by our clients as the “team next room”. The availability and accessibility of our teams ensure full transparency, complete control, and comfort of 24×7 accessibility of the team which is much higher than the team they have in their own organization.","Android, Big Data, Business Intelligence, Cloud Computing, Enterprise Software, iOS, SaaS, Software, Web Development",https://www.appsvolt.com,"Sacramento, California, United States",Appsvolt is a boutique software consulting firm committed to delivering best mobile web cloud based applications,"423,602",,,,,,,,,,,,,"West Coast, Western US",Active,2012-02-01,month,,11-50,,,,,,
Synapse Business Systems,https://www.crunchbase.com/organization/synapse-business-systems,,"Cloud Computing, Consulting, Cyber Security, Database, Information Technology",https://synapsebsystems.com,"Fairfax, Virginia, United States","Synapse Business Systems provides IT solutions from Data Management, Cyber Security, application development to cloud computing services.","425,130",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2013-01-01,year,,1-10,,,,39605,USD,39605
FatFractal,https://www.crunchbase.com/organization/fatfractal,"FatFractal offers an applications development platform that combines the power of an engine-based Platform as a Service (PaaS) with the elegance and simplicity of a Backend as a Service (BaaS), so developers can easily go from code to cloud.  Developers build native apps for mobile, web and any connected device the way they should be built: quickly and efficiently, leveraging native code on the clientside as well as harnessing the power of the backend.   As developers ourselves, the founders of the company recognized that creating applications with a cloud backend was far too hard. Since we couldn’t find a solution for creating apps with the optimal application architecture for the cloud, we built one.  Before FatFractal, developers could spend half their effort on busy-work, configuring an infrastructure, setting up a software stack, managing scalability and optimizing performance and security. FatFractal eliminates all that busy work as well as the need to write boilerplate code. With FatFractal, developers can focus on creating engaging and dynamic apps.","Apps, Cloud Computing, Developer APIs, IaaS, Mobile, PaaS, Software, Web Development",http://www.fatfractal.com,"San Francisco, California, United States",FatFractal offers an applications development platform that combines PaaS and BaaS to enable developers to go from code to cloud.,"427,872",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2012-01-01,year,,11-50,,,,,,
MedicalMime,https://www.crunchbase.com/organization/medicalmime,"MedicalMime specializes in Medical Transcription, Electronic Health Records and Billing Services for medical practices throughout the United States.  Their proprietary digital transcription management and dictation-based EHR is web-based (also called ‘could based’) and guarantee the most effective results.  Medical Mime's next-generation integrated software platform allows healthcare providers to give the best quality of care as possible to as many people as possible.  They accomplish this through four (4) main value propositions: 1.	Efficiency - They enable dictation, which is the most efficient way for physicians to document clinical notes; they take this a step further by providing automated code generation through their  partnership with M*Modal, which automates CPT Procedural Coding, HCPCS Coding, ICD-9, & ICD-10 codes; all through natural language processing.  2.	Clarity - They produce narrative notes that tell a patient’s story and enhance clinical decision making. 3.	Accuracy - They find and correct documentation errors made by physicians, resulting in 98+% accuracy. 4.	Usability - They help eliminate barriers and enable Meaningful Use of EHRs","Cloud Computing, Enterprise Software, Health Care, Information Technology, Medical, Software, Web Development",http://www.medicalmime.com,"Brentwood, Tennessee, United States",Healthcare Information Technologies,"432,745",,,,,,,,,,,,,Southern US,Active,2012-01-01,year,2,11-50,"David Cooper, William Verhoeven",1,,,,
MistLayer,https://www.crunchbase.com/organization/mistlayer,"MistLayer is the leading ICT Company offering a full range of technology products, solutions, and services. MistLayer delivers innovative products that augment the lives of millions of people around the world. We are engaged in continuous improvement of our products and processes to enhance the quality of production and cost competitiveness in order to build value for our customers.  MistLayer is devoted to enabling the future information society and engineering a Better Connected World. Our aim is to invent the most remarkable software projects, on the basis of utmost advances in technology, especially in areas such as Cloud Computing and Artificial Intelligence, to equip our customers to take advantage of the outstanding opportunities of our times. At MistLayer, we believe our responsibilities extend beyond business.","Artificial Intelligence, Cloud Computing, Consumer Electronics, Enterprise Software, Information Technology, Machine Learning",https://www.mistlayer.com,"Newark, Delaware, United States","Leading ICT Company offering full range of technology products, solutions, and services.","439,533",,,,,,,,,,,,,"Greater Philadelphia Area, East Coast, Southern US",Active,2012-11-10,day,1,11-50,Adarsh Vengarathodi,,,,,
Belle Fleur Tech,https://www.crunchbase.com/organization/belle-fleur-tech,,"Analytics, Big Data, Cloud Computing, Professional Services, Software",https://www.bellefleurtech.com/,"Weston, Florida, United States","Belle Fleur Tech is an IT consultancy that offers big data, analytics, database, cloud computing and AI solutions for business development.","453,512",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2013-01-01,year,,101-250,,,,,,
Advoqt Cybersecurity,https://www.crunchbase.com/organization/advoqt-cybersecurity,"Advoqt Cybersecurity is an IT company for data science and open-source tools to automate the cybersecurity program. It combines Cybersecurity expertise with Data Science to optimize and automate your Risk Management program. They deliver consulting, systems integration, and proprietary tools. They are focused on advancing your security program from initial project scoping through to successful completion. The company offers solutions in Threat Analytics, Cloud Security. Penetration Testing, Asset Management, Soar (Security Orchestration Automation & Response), and Data Science. It also helps businesses assess their resilience and then design, implement, and manage Cybersecurity programs that can really withstand modern-day threats. Their technology, expert consultants, and a vetted ecosystem of niche partners allow you to deliver integrated solutions that give you a competitive edge. Advoqt Cybersecurity was founded in 2012 and is headquartered in Boston, MA, USA.","Analytics, Artificial Intelligence, Asset Management, Cloud Computing, Cyber Security, Information Technology",https://www.advoqt.com,"Boston, Massachusetts, United States",Advoqt Cybersecurity is an IT company for data science and open-source tools to automate the cybersecurity program.,"461,571",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Closed,2012-01-01,year,1,11-50,Reinier Moquete,,,39301,USD,39301
The Darkstar Group,https://www.crunchbase.com/organization/the-darkstar-group,,"Analytics, Big Data, Cloud Computing, Cyber Security, Software",https://thedarkstargroup.com,"St. Petersburg, Florida, United States","The DarkStar Group engages in data science, cyber security, software engineering and cloud computing services.","467,767",,,,,,,,,,,,,"Tampa Bay Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,45895,USD,45895
Footprints Mobile Data,https://www.crunchbase.com/organization/footprints-mobile-data,,"Cloud Computing, CRM, Sales, Software",http://www.footprintsmobile.com/,"San Diego, California, United States","Footprints helps outside reps by making it really easy for them to use their CRM, in part due to their proprietary location-awareness tech.","482,670",,,,,,,,,,,,,"Greater San Diego Area, West Coast, Western US",Closed,2012-01-12,day,,1-10,,4,,,,
INVITE Networks,https://www.crunchbase.com/organization/invite-networks,,"Cloud Computing, Hardware, Information Technology, Telecommunications",https://www.invitenetworks.com/,"Salt Lake City, Utah, United States",INVITE Networks is a telecommunication and cloud solutions provider company.,"483,744",,,,,,,,,,,,,Western US,Active,2011-01-01,year,,11-50,,,,,,
Prior Knowledge,https://www.crunchbase.com/organization/prior-knowledge,"Prior Knowledge makes insight and predictions as easy as using a database, by building infer-structure -- infrastructure for inference. Veritable, their predictive database, goes beyond traditional big data analytics by learning the deep structure of data and generating predictions that reflect all of these relationships. The complex probabilistic models behind PK’s infer-structure grew out of many years of research at MIT. Prior Knowledge continues to advance the state-of-the-art in probabilistic inference in order to tackle the size and complexity of modern datasets, and to let regular developers exploit these advances.  Prior Knowledge is backed by Founders Fund and independent angel investors.","Analytics, Big Data, Cloud Computing, Machine Learning, SaaS",http://www.priorknowledge.com,"San Francisco, California, United States","Prior Knowledge builds cloud services and products to provide insight into data, such as Veritable, a predictive database for developers.","490,181",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-09-01,day,3,1-10,"Beau Cronin, Eric Jonas, Max Gasner",,,,,
Pelagic Pressure Systems,https://www.crunchbase.com/organization/divecloud,,"Cloud Computing, Cloud Data Services, Cloud Storage",https://www.pelagicnet.com/,"San Leandro, California, United States","Pelagic Pressure Systems offers an online cloud data storage service that enables its users to backup, sync, access and share data.","492,661",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,year,,,,,,,,
Xhibit,https://www.crunchbase.com/organization/xhibit,"Xhibit is a cloud based technology development company with its primary historical focus on digital advertising, and a recently expanded focus on online and mobile social media, games and CRM (customer relationship management) solutions. Xhibit uses the term “cloud based” to refer to web and app based access to server side software delivered over a network of servers and platforms, where users are not required to install Xhibit’s software on their computer, phone, tablet or laptop to access the software. Xhibit is aware of the changing direction of offline advertising to digital advertising and the benefits of streamlined cloud based solutions. It has positioned a talented group of employees which it believes are capable of releasing a broad spectrum of tools and media to capitalize on this opportunity in ways management believes no other company has done. Xhibit has a proven engine to develop these cloud based products and business solutions.","Advertising, Cloud Computing, CRM, Social Media",http://www.xhibitcorp.com,"Tempe, Arizona, United States","Xhibit is a cloud-based technology development company providing digital advertising, social media, games, and CRM solutions.","492,809",,,,,,,,,,,,,"Greater Phoenix Area, Western US",Closed,2012-01-01,year,1,11-50,Chris Richarde,,,5742374,USD,5742374
Cloudnexion,https://www.crunchbase.com/organization/cloudnexion,"Cloudnexion is a global technology and telecommunications consulting firm specializing in Global Data Center Procurement, Providing Critical Connectivity for Cloud enablement, and Hybrid Cloud Deployments. We help our customers leverage today’s technology to achieve a better ROI on technology investments, increase productivity, and in many instances, significantly reduce costs.","Cloud Computing, Consulting, Information Technology, Internet, Software",https://www.cloudnexion.com/,"Littleton, Colorado, United States",Cloudnexion specializes in global data center procurement.,"495,915",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2012-01-01,year,,1-10,,,,,,
Pac Square Technologies,https://www.crunchbase.com/organization/pac-square-technologies,,"Blockchain, Business Intelligence, Cloud Computing, Mobile Apps, Outsourcing, Software",https://www.pacsquare.com,"Washington, District of Columbia, United States","Pac Square Technologies provides mobile apps, software development, blockchain, cloud computing and outsourcing services.","496,321",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2011-01-01,year,,11-50,,18,295,,,
1623 Farnam,https://www.crunchbase.com/organization/1623-farnam,,"Cloud Computing, Data Center, Network Security, Telecommunications",https://www.1623farnam.com/,"Omaha, Nebraska, United States","1623 Farnam is a network rich, carrier neutral data center facility located in Omaha, Nebraska.","503,019",,,,,,,,,,,,,Midwestern US,Active,2011-01-01,day,,1-10,,,,162978,USD,162978
Net3 IT,https://www.crunchbase.com/organization/net3-it,,"Cloud Computing, Consulting, IT Management, VoIP",http://www.net3it.com,"Knoxville, Tennessee, United States","Net3 IT is an IT consulting firm that offers cloud solutions, VoIP and managed IT services.","504,556",,,,,,,,,,,,,Southern US,Active,2012-01-01,year,,1-10,,,,,,
Alpha Actual,https://www.crunchbase.com/organization/alpha-actual,Alpha Actual provides private cloud computing solutions & enterprise wide document management solutions.,"Cloud Computing, Document Management",http://www.alphaactual.com/,"Covina, California, United States",Alpha Actual provides private cloud computing solutions & enterprise wide document management solutions.,"506,814",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,1,11-50,Allen Adjamian,,,,,
WinguMD,https://www.crunchbase.com/organization/wingumd-inc,"WingMD, Inc. is a privately held company, established in 2013 in Palo Alto, California. It is structured as a Delaware C corporation. We design and market ZenSnap® mobile clinical communications and telehealth system. The company was founded by Oliver Aalami, MD and Manabu Tokunaga to design, develop and market Visual Mobile Medical Collaboration and Integration Solutions to enhance care delivery workflow for physicians, suppliers, payers and patients.","Cloud Computing, Collaboration, Health Care, Medical, Medical Device, Mobile",https://www.wingumd.com,"Half Moon Bay, California, United States",Fully Enterprise Integrated Mobile Healthcare Workflow Solution,"514,652",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Active,2013-01-01,day,2,1-10,"Manabu Tokunaga, Oliver Aalami",2,,,,
38North Security,https://www.crunchbase.com/organization/38north-security,"38North Security  offers servcies like Security Planning, Security Assessment, Security Compliance, Security Management, FedRAMP, Cloud Security, Continuous Monitoring, and International Compliance.","Cloud Computing, Cloud Security, Cyber Security",https://www.38northsecurity.com,"Washington, District of Columbia, United States",38North Security is a boutique cybersecurity firm that provides tailored solutions that transcend traditional security thinking.,"522,638",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2012-01-01,year,,11-50,,,,,,
Internos,https://www.crunchbase.com/organization/internos,,"Cloud Computing, Cyber Security, Information Technology",https://www.gointernos.com,"Miami Lakes, Florida, United States","Internos focuses on the improvement of operational efficiency with IT, cloud computing and cybersecurity services to various industries.","526,749",,,,,,,,,,,,,"Greater Miami Area, East Coast, Southern US",Active,2013-01-01,year,4,11-50,"Jairo Avila, Richard Blanco, Ronny Delgado, Sandro Alvarez",,,58532,USD,58532
Webbed Frog,https://www.crunchbase.com/organization/webbed-frog,"Webbed Frog is a design and development work for a small business. Their technical skills and creativity fill needs for multiple purposes. Their services include cloud applications, consulting, and UX design.","Cloud Computing, Consulting, Software, UX Design",https://webbedfrog.com,"Owens Cross Roads, Alabama, United States",Webbed Frog is a software development and web application company.,"530,941",,,,,,,,,,,,,Southern US,Active,2012-01-01,year,,11-50,,,,,,
Ascend ERP Cloud,https://www.crunchbase.com/organization/ascend-erp-cloud,Ascend ERP Cloud was formed to be a provider of next generation Enterprise Resource Planning (ERP) cloud platform as a service (PaaS) for emerging and mid-size organizations utilizing either cloud or legacy ERP applications.  We've capitalized on our extensive history with ERP applications and our deep understanding on how best to transition these to the cloud platform.,"Cloud Computing, Cloud Data Services, Enterprise Software, Information Technology, SaaS, Software",http://www.ascenderpcloud.com/,"Denver, Colorado, United States",Ascend ERP Cloud provides next generation enterprise resource planning cloud platform as a service for emerging and mid-size organizations.,"531,631",,,,,,,,,,,,,"Greater Denver Area, Western US",Active,2012-01-01,year,,11-50,,,,,,
VectorOne,https://www.crunchbase.com/organization/vectorone,,"Cloud Computing, Information Technology, Software",https://www.vectorone.com,"Columbus, Ohio, United States","VectorOne offers custom software development, app development, cloud computing, UX/UI design, and IT services.","543,925",,,,,,,,,,,,,"Great Lakes, Midwestern US",Active,2012-01-01,year,,1-10,,,,154316,USD,154316
Tactical-IT Group,https://www.crunchbase.com/organization/tactical-it-group,,"Cloud Computing, Consulting, Information Technology, Network Security",https://www.tactical-it.com/,"Lexington, Kentucky, United States","Tactical IT Group provides a wide range of IT services that include cloud computing, network security, virtualization, and consulting.","545,625",,,,,,,,,,,,,Southern US,Active,2013-01-01,year,,1-10,,,,,,
Connectem,https://www.crunchbase.com/organization/connectem,"Mobile Carriers have seen an unprecedented growth in data traffic driven by innovation in devices, social media and applications. The primary mobile use cases today are already data dominated and in the data world the traditional voice dimensioning rules do not work. Connectem views elastic computing as the correct way to address the capacity growth in data as well as signaling. Connectem's ealy adoption of SDN(Software Defined Networking) principles and a Virtualized architecture allows us to rise to the challenge like no other vendor in the market today. The mobile network needs to evolve into a cloud where it not only provides the connectivity but also cooperates with applications that process information from the connected devices.","Cloud Computing, Mobile, Software, Telecommunications",http://connectem.net,"Santa Clara, California, United States",Connectem develops innovative software that allows carriers to connect mobile devices via an elastic cloud infrastructure.,"546,851",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,year,1,11-50,Nishi Kant,,,,,
Code On Network Coding,https://www.crunchbase.com/organization/code-on-network-coding,"Code On is a technology and IP licensing company for a proprietary, next generation coding technology called Random Linear Network Coding.  RLNC provides order of magnitude improvements in mobility, networking and storage applications.","Cloud Computing, Mobile, Security, Video Streaming",http://www.codeontechnologies.com,"Wellesley, Massachusetts, United States","Code On Network Coding is a technology and IP licensing company offering mobility, networking, and storage applications.","556,377",,,,,,,,,,,,,"Greater Boston Area, East Coast, New England",Active,2011-01-01,year,4,1-10,"Frank Fitzek, Laila Partridge, Michelle Effros, Muriel Medard",,,,,
IT-Simplified,https://www.crunchbase.com/organization/it-simplified,World-class managed cybersecurity solutions that address today's threats. From business continuity to user education to real-time detection and response.,"Cloud Computing, Consulting, Cyber Security, Information Services, Information Technology, Network Security, Risk Management, Security",http://www.it-simplified.com,"Summerville, South Carolina, United States","IT-Simplified is a provider that specializes in managed IT support, security solutions, cloud integration, and strategic consulting.","558,103",,,,,,,,,,,,,"East Coast, Southern US",Active,2012-12-01,day,,1-10,,,,,,
Techstra Solutions,https://www.crunchbase.com/organization/techstra-solutions,"Techstra Solutions offers digital transformation, technology, rpa/intelligent automation, analytics, DevOps, application modernization, talent transformation, social communities, enterprise social networks, management consulting, talent resources, agile, business strategy, technology strategy, data strategy, cloud, and HCM value realization services.","Cloud Computing, Consulting, Management Consulting",https://techstrasolutions.com,"Pittsburgh, Pennsylvania, United States",Techstra Solutions is a consulting firm for digital and talent transformation.,"559,211",,,,,,,,,,,,,"Great Lakes, Northeastern US",Active,2012-01-01,year,,11-50,,,,,,
Decisions on Demand,https://www.crunchbase.com/organization/decisions-on-demand,"Decisions on Demand brings powerful rules-based automation to Salesforce.  Our AppExchange app gives marketing and sales operations teams the tools to implement complex business requirements without IT or admin support. Customers use our app to deploy sophisticated lead assignment and routing strategies, match leads to existing accounts and contacts, rate and score accounts, pre-qualify loan applications and more.","Cloud Computing, Enterprise Software, SaaS, Sales Automation",https://decisionsondemand.com,"Mountain View, California, United States",The Business Rules Engine For Salesforce,"561,572",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-04-01,month,1,1-10,Jelle van Geuns,,,,,
Academize,https://www.crunchbase.com/organization/academize,"Academize is a collaborative video platform that transforms the way we learn online. We make it easy for institutions and organizations to create and deliver high-end video courses in minutes and for instructors to enhance class-based teaching by using Academize to 'flip their classrooms'. Learners can access their courses whenever, wherever, via desktop or mobile, whilst our unique approach to video interaction ensures that the experience is social and engaging throughout. Academize was part of **[AngelPad](http://angelpad.org) #4** in 2012.","Cloud Computing, Collaboration, Education, Social Media, Video",http://www.academize.com,"San Francisco, California, United States",Academize is a collaborative video platform that offers online courses with an enhanced virtual learning experience.,"565,045",,,,,,,,,,,,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-06-01,day,2,1-10,"Giv Parvaneh, Isaac Moshe",,,,,
Dunvegan Space Systems,https://www.crunchbase.com/organization/dunvegan-space-systems,"DSS offers turnkey satellite, satellite constellation and space drone packages -- spacecraft, launch, mission ops and more. Future products will use these technologies as a service platform, with the goal of providing humanity direct access to space.","Aerospace, Cloud Computing, Space Travel",http://dunveganspace.com,"Atlanta, Georgia, United States","Fintech, cloud computing and drones in space","565,722",,,,,,,,,,,,,"Greater Atlanta Area, East Coast, Southern US",Active,2012-04-01,day,1,1-10,Jeff Garzik,,,,,
CloudSDS,https://www.crunchbase.com/organization/cloudsds,,"Cloud Computing, Information Technology",https://cloudsds.com/,"Los Angeles, California, United States","CloudSDS is an IT firm that provides cloud computing, training, inventory, data services and learning management platform.","571,866",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,11-50,,,,,,
Wiserspread,https://www.crunchbase.com/organization/wiserspread,"Wiserspread provides End-to-End Salesforce consulting services to optimize a business process. These services include Salesforce implementation, administration, development, and Integration. Wiserspread was founded in 2013 with a team of 20 employees.","Cloud Computing, Consulting, Enterprise Software",http://wiserspread.com/,"Sunnyvale, California, United States",Wiserspread provides End-to-End Salesforce consulting services to optimize a business process.,"572,012",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,year,1,11-50,Noam Levi,,,,,
Simple Technology Solutions,https://www.crunchbase.com/organization/simple-technology-solutions,,"Cloud Computing, Consulting, Information Services, Information Technology",https://www.keepitsts.com,"Washington, District of Columbia, United States",Simple Technology Solutions is a federal-focused digital strategy consultancy.,"573,256",,,,,,,,,,,,,"Washington DC Metro Area, Southern US",Active,2013-01-01,year,1,11-50,Adrian Rich,,,121982,USD,121982
Slickdata,https://www.crunchbase.com/organization/slickdata,,"Business Development, Cloud Computing, SaaS, Software",http://www.slickdata.com,"Princeton, New Jersey, United States",Slickdata provides business management software that helps to improve operational efficiency and productivity.,"583,329",,,,,,,,,,,,,"East Coast, Northeastern US",Active,2012-01-01,year,,1-10,,,,,,
Stackpop,https://www.crunchbase.com/organization/stackpop,Stackpop helps companies find and manage their optimal infrastructure.,"Cloud Computing, Enterprise Software, Infrastructure, Software",http://stackpop.com,"New York, New York, United States",Stackpop is a platform facilitating operations and IT professionals to manage technical infrastructure.,"587,637",,,,,,,,,,,,,"Greater New York Area, East Coast, Northeastern US",Active,2011-10-01,day,3,1-10,"Alban Dani, Aram Grigoryan, Jason Evans",,,38579,USD,38579
cloudRIA,https://www.crunchbase.com/organization/cloudria,"cloudRIA, Inc. develops and delivers tools for RIA (Registered Investment Advisors) firms to invite and share information with customers, companies and service providers online. It offers RIA OS that includes workflow wizards to capture employees' knowledge; options to manage client relationships, PortfolioCenter and other portfolio management systems, and custodial integrations; financial planning applications, marketing applications, and compliance tools; and solutions to send and store encrypted documents. The company was incorporated in 2012 and is based in Seattle, Washington.","Cloud Computing, Enterprise Software, Finance, Financial Services, FinTech, Information Technology, Internet, PaaS, SaaS, Software",http://cloudria.com,"Seattle, Washington, United States",CloudRIA is an online business management platform developing tools that help investment advisors share information with stakeholders.,"606,395",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Active,2012-01-01,year,,11-50,,,,25891,USD,25891
JB Tech Enterprise,https://www.crunchbase.com/organization/jb-tech-enterprise,,"Cloud Computing, Consulting, Cyber Security, Information Technology",https://jbtechent.com,"Laguna Hills, California, United States",JB Tech Enterprise provides IT services and solutions.,"608,136",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,1-10,,,,,,
Affluent Solution Group,https://www.crunchbase.com/organization/affluent-solution-group,,"Advertising, Cloud Computing, Marketing, Software",https://www.affluentsolution.com,"Los Angeles, California, United States",Affluent Solution Group provides cloud-based marketing and advertising tools.,"624,737",,,,,,,,,,,,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,1-10,,,,,,
"Smart Choice Technologies, Inc.",https://www.crunchbase.com/organization/smart-choice-technologies-inc,"Smart Choice helps PreK-12 schools and school districts simplify and streamline their online enrollment, re-enrollment, registration and school choice administration processes. The platform is also an effective solution for Early Childhood Education and Unified Enrollment programs.  Easy to use for parents and school admins, the Smart Choice platform is widely used in private and charter schools, public school districts of all sizes and large charter school management organizations. The platform is a cost-effective solution, in some cases saving school districts hundreds of thousands of dollars yearly.  For parents, the system provides a quick and easy one-application process for managing multiple applications for multiple children throughout the enrollment/application process. For school administrators, application management is streamlined and automated, and the easy to use lottery efficiently addresses complex rules, priorities and placement criteria for student placement, even in cases where parents submit multiple applications for multiple children through its matching algorithm.","Cloud Computing, EdTech, Education, SaaS, Software, Web Apps",https://smartchoicetech.com,"Lafayette, Louisiana, United States",Smart Choice helps PreK-12 schools and school districts simplify and streamline their enrollment and school choice administration processes.,"627,530",,,,,,,,,,,,,Southern US,Closed,2012-01-01,year,2,11-50,"Casey Bienvenu, Michael Spears",,,,,
POS on CLOUD,https://www.crunchbase.com/organization/pos-on-cloud,"POS on Cloud is providing an affordable, cloud based point of sale system. The target market is small business merchant which aspires to process their merchant transactions online through a cloud based solution which provides multi-channel sales and configuration models, product/reporting modules while be accessible from any connected hardware from anywhere in the world using an ordinary web browser. POS on Cloud’s strengths will be the ease of use, strong support of robust features at an affordable price for the small business owner. POS on Cloud will focus on how our products will maximize the value received by the customer by tying the Point of Sale with Online Food Ordering Companies, Shopping Carts, CRM, Social Media, Customer feedback, and loyalty programs. POS on Cloud’s core product is an affordable web-based Point of Sale system which includes help desk support, per and post implementation. POS on Cloud will help retailers and restaurants to concentrate on their core competencies, our POS system will take care of CRM, Inventory management, Vendor management, Employee Management, and Payment processing while providing the scalability and reliability of a cloud based system.","Cloud Computing, Enterprise Software, Point of Sale, Small and Medium Businesses",http://www.posoncloud.com,"Louisville, Kentucky, United States",POS on Cloud is a cloud-based point of sale system for small business merchants to process their merchant transactions online.,"630,397",,,,,,,,,,,,,Southern US,Closed,2012-01-01,year,4,1-10,"Kevin Medina, Michael Valerio, Randy Sagar, William Berry",,,,,
Hancock & Poole Security,https://www.crunchbase.com/organization/hancock-poole-security,,"Cloud Computing, Information Technology, Risk Management",https://hpssec.com,"Arlington, Virginia, United States",Hancock & Poole Security's team of experts are dedicated to providing enterprise cyber security services.,"630,480",,,,,,,,,,,,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,11-50,,,,,,
Kadium,https://www.crunchbase.com/organization/kadium,"Kadium is a privately held technology company based in Dallas, Texas, aimed at helping businesses design innovative systems for their products and services. Kadium uses a systematic approach and well-vetted partner network to tackle complicated and sophisticated business issues. Kadium has expertise in web, mobile, and cloud development, delivering custom solutions for enterprise clients with advanced security, scalability, and complex needs.","Cloud Computing, Cloud Data Services, Cloud Management, Enterprise",http://www.kadium.com/,"Dallas, Texas, United States","Kadium, a technology services provider that enables secure application deployments to data colocation sites and the cloud.","632,536",,,,,,,,,,,,,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,1,51-100,David Kramer,,,,,
G12 Communications,https://www.crunchbase.com/organization/g12-communications,"G12 Communications is a cloud based provider of unified communications services offering Hosted VoIP, SIP Trunking, Integrated Access, Interactive Voice Response (IVR), conferencing and enterprise mobility services to small, medium and large enterprise customers.  G12 brings advanced unified communication services to customers via the cloud.  G12 eliminates the need for high cost equipment, reduces connectivity costs while increasing quality and enhancing feature functionality.","Cloud Computing, Public Relations, VoIP",http://g12communications.com,"Seattle, Washington, United States",G12 Communications is a company that provides Voice over IP services to firms.,"633,231",,,,,,,,,,,,,"Greater Seattle Area, West Coast, Western US",Closed,2011-12-15,day,,11-50,,,,,,
NextGen Solutions offers,https://www.crunchbase.com/organization/nextgen-solutions-offers,"Nextgen Solutions offers IT staffing services to companies. They offer ERP solutions, cloud services, software development, application maintenance, and staffing solutions testing. They use technologies like SNOW, JAVA, .NET, DevOps, UI/UX design, IoT, BIGDATA, and Android/IOS.","Apps, Cloud Computing, Enterprise Resource Planning (ERP), Software, Staffing Agency",https://ngstek.com,"Charlotte, North Carolina, United States",NextGen Solutions offers IT consulting and software development services.,"636,724",,,,,,,,,,,,,"East Coast, Southern US",Active,2011-01-01,year,,51-100,,,,396197,USD,396197
SaaSID,https://www.crunchbase.com/organization/saasid,"SSO and Beyond SaaSID single sign-on (SSO) provides organisations with a single point of control over access to web applications that minimises the risk of unauthorised access to sensitive data. Organisations can manage not only business applications but also social media such as LinkedIn and Twitter. Users no longer have to remember multiple usernames and passwords, increasing productivity and significantly reducing calls to help desks. SaaSID goes beyond SSO and delivers centralised management of access to individual web application features – preventing data misuse by restricting access to features including Share, Download and Export. A detailed audit trail of all user interaction is provided, from sign in to sign out – and everything in between. SaaSID ensures enterprise organisations have complete control when moving to the cloud – and unlocks the benefits without increasing risk.","Accounting, Browser Extensions, Cloud Computing, CRM, Search Engine, Security",http://www.saasid.com,"Mountain View, California, United States",Cloud Application Security,"640,565",,,,,,,,,,,,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-06,day,,11-50,,,,,,
